tunecache	1.1.0	1.1.0-c3781bc-dirty-sm_80	cpu_arch=x86_64,gpu_arch=sm_80,cuda_version=11.4.152	# Last updated Tue Mar  4 23:59:45 2025

          volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	aux.x	aux.y	aux.z	aux.w	time	comment
     12x24x24x36	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,dagger,comm=0001,host-host	128	1	1	1944	1	1	18546	1	-1	-1	-1	0.000161207	# 2759.88 Gflop/s, 2185.68 GB/s, tuning took 2.948827 seconds at Sun Aug 18 11:47:02 2024
     12x24x24x36	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,dagger,comm=0001,host-remote	128	1	1	1944	1	1	16692	1	-1	-1	-1	0.000160622	# 2769.93 Gflop/s, 2193.64 GB/s, tuning took 3.251028 seconds at Sun Aug 18 11:47:10 2024
     12x24x24x36	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,comm=0001	128	1	1	1944	1	1	0	-1	-1	-1	-1	0.000177152	# 2577.95 Gflop/s, 1977.71 GB/s, tuning took 0.229986 seconds at Sun Aug 18 11:46:48 2024
     12x24x24x36	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,comm=0001,host-device	32	1	1	7776	1	1	5217	8	-1	-1	-1	0.000178176	# 2564.07 Gflop/s, 1977.52 GB/s, tuning took 2.894809 seconds at Sun Aug 18 11:46:55 2024
     12x24x24x36	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,comm=0001,host-host	128	1	1	1944	1	1	11923	1	-1	-1	-1	0.000178005	# 2566.53 Gflop/s, 1979.41 GB/s, tuning took 3.163907 seconds at Sun Aug 18 11:46:52 2024
     12x24x24x36	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,comm=0001,host-remote	128	1	1	1944	1	1	18546	1	-1	-1	-1	0.000177835	# 2568.99 Gflop/s, 1981.31 GB/s, tuning took 3.486443 seconds at Sun Aug 18 11:46:58 2024
     12x24x24x36	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,comm=0001,topo=1112,order=01,nFace=1,device-device	288	1	1	53	1	1	0	-1	-1	-1	-1	5.73033e-06	# 28.95 Gflop/s, 694.78 GB/s, tuning took 0.244595 seconds at Sun Aug 18 11:54:45 2024
     12x24x24x36	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,comm=0001,topo=1112,order=01,nFace=1,device-remote	64	1	1	1	1	1	0	-1	-1	-1	-1	0.000184661	# 0.90 Gflop/s, 21.56 GB/s, tuning took 4.540957 seconds at Sun Aug 18 11:55:01 2024
     12x24x24x36	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,comm=0001,topo=1112,order=01,nFace=1,host-device	384	1	1	3	1	1	0	-1	-1	-1	-1	1.89544e-05	# 8.75 Gflop/s, 210.05 GB/s, tuning took 0.022757 seconds at Sun Aug 18 11:54:51 2024
     12x24x24x36	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,comm=0001,topo=1112,order=01,nFace=1,host-host	96	1	1	1	1	1	0	-1	-1	-1	-1	0.000105472	# 1.57 Gflop/s, 37.75 GB/s, tuning took 0.044237 seconds at Sun Aug 18 11:54:46 2024
     12x24x24x36	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,comm=0001,topo=1112,order=01,nFace=1,host-remote	96	1	1	1	1	1	0	-1	-1	-1	-1	0.000184149	# 0.90 Gflop/s, 21.62 GB/s, tuning took 0.070778 seconds at Sun Aug 18 11:55:01 2024
     12x24x24x36	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,comm=0001,topo=1112,order=01,dagger,nFace=1,device-device	960	1	1	43	1	1	0	-1	-1	-1	-1	5.17654e-06	# 32.05 Gflop/s, 384.55 GB/s, tuning took 0.227524 seconds at Sun Aug 18 11:46:59 2024
     12x24x24x36	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,comm=0001,topo=1112,order=01,dagger,nFace=1,device-remote	96	1	1	1	1	1	0	-1	-1	-1	-1	9.07636e-05	# 1.83 Gflop/s, 21.93 GB/s, tuning took 2.340215 seconds at Sun Aug 18 11:47:07 2024
     12x24x24x36	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,comm=0001,topo=1112,order=01,dagger,nFace=1,host-device	672	1	1	3	1	1	0	-1	-1	-1	-1	1.20455e-05	# 13.77 Gflop/s, 165.26 GB/s, tuning took 0.018661 seconds at Sun Aug 18 11:47:02 2024
     12x24x24x36	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,comm=0001,topo=1112,order=01,dagger,nFace=1,host-host	128	1	1	1	1	1	0	-1	-1	-1	-1	5.48409e-05	# 3.02 Gflop/s, 36.30 GB/s, tuning took 0.028829 seconds at Sun Aug 18 11:46:59 2024
     12x24x24x36	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,comm=0001,topo=1112,order=01,dagger,nFace=1,host-remote	128	1	1	1	1	1	0	-1	-1	-1	-1	9.12291e-05	# 1.82 Gflop/s, 21.82 GB/s, tuning took 0.041181 seconds at Sun Aug 18 11:47:07 2024
     12x24x24x36	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,comm=0001,topo=1112,order=01,nFace=1,device-device	960	1	1	43	1	1	0	-1	-1	-1	-1	5.18282e-06	# 32.01 Gflop/s, 384.09 GB/s, tuning took 0.225395 seconds at Sun Aug 18 11:46:27 2024
     12x24x24x36	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,comm=0001,topo=1112,order=01,nFace=1,device-remote	96	1	1	1	1	1	0	-1	-1	-1	-1	9.0624e-05	# 1.83 Gflop/s, 21.97 GB/s, tuning took 2.335032 seconds at Sun Aug 18 11:46:35 2024
     12x24x24x36	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,comm=0001,topo=1112,order=01,nFace=1,host-device	576	1	1	3	1	1	0	-1	-1	-1	-1	1.17306e-05	# 14.14 Gflop/s, 169.70 GB/s, tuning took 0.018426 seconds at Sun Aug 18 11:46:30 2024
     12x24x24x36	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,comm=0001,topo=1112,order=01,nFace=1,host-host	128	1	1	1	1	1	0	-1	-1	-1	-1	5.4784e-05	# 3.03 Gflop/s, 36.34 GB/s, tuning took 0.028737 seconds at Sun Aug 18 11:46:27 2024
     12x24x24x36	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,comm=0001,topo=1112,order=01,nFace=1,host-remote	96	1	1	1	1	1	0	-1	-1	-1	-1	8.98327e-05	# 1.85 Gflop/s, 22.16 GB/s, tuning took 0.041077 seconds at Sun Aug 18 11:46:35 2024
     12x24x24x36	N4quda4blas10CdotNormABIdfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	384	1	1	210	1	1	0	-1	-1	-1	-1	4.62581e-05	# 1032.81 Gflop/s, 1032.81 GB/s, tuning took 0.373407 seconds at Sun Aug 18 11:54:44 2024
     12x24x24x36	N4quda4blas10caxpyxmaz_IfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	800	1	1	216	1	1	0	-1	-1	-1	-1	9.4208e-05	# 507.13 Gflop/s, 1267.83 GB/s, tuning took 0.021278 seconds at Sun Aug 18 11:54:44 2024
     12x24x24x36	N4quda4blas10multiaxpy_IfEE	GPU-offline,cmem,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,Nxz=1,Nyw=1	992	1	1	216	1	1	0	1	0	0	0	5.96932e-05	# 200.09 Gflop/s, 1200.53 GB/s, tuning took 0.018089 seconds at Sun Aug 18 11:47:21 2024
     12x24x24x36	N4quda4blas11axpbyzNorm2IddEE	GPU-offline,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3	480	1	1	192	1	1	0	-1	-1	-1	-1	0.00011685	# 204.43 Gflop/s, 1226.59 GB/s, tuning took 0.764548 seconds at Sun Aug 18 11:55:26 2024
     12x24x24x36	N4quda4blas11axpbyzNorm2IdfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	992	1	1	192	1	1	0	-1	-1	-1	-1	6.25242e-05	# 382.06 Gflop/s, 1146.17 GB/s, tuning took 0.422161 seconds at Sun Aug 18 11:47:20 2024
     12x24x24x36	N4quda4blas11multicaxpy_IdEE	GPU-offline,cmem,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,Nxz=1,Nyw=1	288	1	1	216	1	1	0	1	0	0	0	9.84902e-05	# 242.54 Gflop/s, 1212.70 GB/s, tuning took 0.019094 seconds at Sun Aug 18 11:54:45 2024
     12x24x24x36	N4quda4blas11multicaxpy_IdEE	GPU-offline,cmem,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,Nxz=2,Nyw=1	288	1	1	216	1	1	0	1	0	0	0	0.000115598	# 413.29 Gflop/s, 1239.87 GB/s, tuning took 0.020181 seconds at Sun Aug 18 11:55:26 2024
     12x24x24x36	N4quda4blas13cabxpyzaxnormIdfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	992	1	1	192	1	1	0	-1	-1	-1	-1	8.25501e-05	# 723.44 Gflop/s, 1157.50 GB/s, tuning took 0.485238 seconds at Sun Aug 18 11:54:45 2024
     12x24x24x36	N4quda4blas15tripleCGUpdate_IfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	960	1	1	216	1	1	0	-1	-1	-1	-1	0.000130048	# 275.53 Gflop/s, 1285.80 GB/s, tuning took 0.025108 seconds at Sun Aug 18 11:47:21 2024
     12x24x24x36	N4quda4blas18tripleCGReduction_IdfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	384	1	1	108	1	1	0	-1	-1	-1	-1	6.144e-05	# 583.20 Gflop/s, 1166.40 GB/s, tuning took 0.421981 seconds at Sun Aug 18 11:47:21 2024
     12x24x24x36	N4quda4blas23HeavyQuarkResidualNorm_IdfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	448	1	1	96	1	1	0	-1	-1	-1	-1	4.55012e-05	# 524.99 Gflop/s, 1049.99 GB/s, tuning took 0.306097 seconds at Sun Aug 18 11:47:22 2024
     12x24x24x36	N4quda4blas4CdotIdfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	384	1	1	174	1	1	0	-1	-1	-1	-1	4.52341e-05	# 528.09 Gflop/s, 1056.19 GB/s, tuning took 0.365045 seconds at Sun Aug 18 11:47:21 2024
     12x24x24x36	N4quda4blas4axy_IfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	928	1	1	216	1	1	0	-1	-1	-1	-1	1.94084e-05	# 307.70 Gflop/s, 2461.60 GB/s, tuning took 0.013303 seconds at Sun Aug 18 11:54:44 2024
     12x24x24x36	N4quda4blas5Norm2IddEE	GPU-offline,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3	1024	1	1	96	1	1	0	-1	-1	-1	-1	4.36758e-05	# 273.47 Gflop/s, 1093.87 GB/s, tuning took 0.504940 seconds at Sun Aug 18 11:54:36 2024
     12x24x24x36	N4quda4blas5Norm2IdfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	1024	1	1	192	1	1	0	-1	-1	-1	-1	1.45687e-05	# 819.83 Gflop/s, 1639.67 GB/s, tuning took 0.175848 seconds at Sun Aug 18 11:46:39 2024
     12x24x24x36	N4quda4blas6caxpy_IfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	1024	1	1	216	1	1	0	-1	-1	-1	-1	5.49547e-05	# 434.68 Gflop/s, 1304.05 GB/s, tuning took 0.016890 seconds at Sun Aug 18 11:47:21 2024
     12x24x24x36	N4quda4blas7axpbyz_IfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	1024	1	1	216	1	1	0	-1	-1	-1	-1	5.50265e-05	# 325.59 Gflop/s, 1302.35 GB/s, tuning took 0.017658 seconds at Sun Aug 18 11:47:21 2024
     12x24x24x36	N4quda4blas9axpyZpbx_IfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	768	1	1	216	1	1	0	-1	-1	-1	-1	9.40218e-05	# 254.07 Gflop/s, 1270.34 GB/s, tuning took 0.021218 seconds at Sun Aug 18 11:47:21 2024
     12x24x24x36	N4quda6CloverIfLi3EEE	GPU-offline,cmem,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	64	1	1	3888	1	1	1586	-1	-1	-1	-1	8.32e-05	# 1507.35 Gflop/s, 1244.16 GB/s, tuning took 0.077000 seconds at Sun Aug 18 11:46:26 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,dagger,topo=1112,order=01,p2p=3,gdr=0,nvshmem=0,pol=110000111100110000	32	1	1	1	1	1	0	8	1	0	-1	0.000173739	# 1959.28 Gflop/s, 1649.92 GB/s, tuning took 0.034671 seconds at Sun Aug 18 11:47:20 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,topo=1112,order=01,p2p=3,gdr=0,nvshmem=0,pol=110000111100110000	32	1	1	1	1	1	0	0	1	0	-1	0.000174763	# 1947.80 Gflop/s, 1640.25 GB/s, tuning took 0.040684 seconds at Sun Aug 18 11:46:38 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_all,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay	32	1	1	432	1	1	6677	-1	-1	-1	-1	7.68445e-06	# 366.99 Gflop/s, 518.10 GB/s, tuning took 0.025600 seconds at Sun Aug 18 11:46:27 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_all,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,dagger	176	1	1	79	1	1	16692	-1	-1	-1	-1	7.61322e-06	# 370.42 Gflop/s, 522.95 GB/s, tuning took 0.026044 seconds at Sun Aug 18 11:47:11 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_all,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,dagger,zero_copy,p2p=0	32	1	1	432	1	1	41729	-1	-1	-1	-1	6.2592e-05	# 45.06 Gflop/s, 63.61 GB/s, tuning took 0.098003 seconds at Sun Aug 18 11:47:11 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_all,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,dagger,zero_copy,p2p=1	80	1	1	173	1	1	11128	-1	-1	-1	-1	7.75569e-06	# 363.62 Gflop/s, 513.34 GB/s, tuning took 0.025908 seconds at Sun Aug 18 11:47:14 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_all,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,zero_copy,p2p=0	80	1	1	173	1	1	83457	-1	-1	-1	-1	6.2656e-05	# 45.01 Gflop/s, 63.54 GB/s, tuning took 0.097990 seconds at Sun Aug 18 11:46:27 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_all,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,zero_copy,p2p=1	48	1	1	288	1	1	8346	-1	-1	-1	-1	7.66664e-06	# 367.84 Gflop/s, 519.30 GB/s, tuning took 0.025590 seconds at Sun Aug 18 11:46:30 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_t,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay	208	1	1	67	1	1	23845	-1	-1	-1	-1	6.76153e-06	# 417.08 Gflop/s, 588.82 GB/s, tuning took 0.025571 seconds at Sun Aug 18 11:46:27 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_t,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,dagger	32	1	1	432	1	1	16692	-1	-1	-1	-1	7.27485e-06	# 387.65 Gflop/s, 547.27 GB/s, tuning took 0.026163 seconds at Sun Aug 18 11:47:11 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_t,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,dagger,zero_copy,p2p=0	32	1	1	432	1	1	5217	-1	-1	-1	-1	6.2336e-05	# 45.24 Gflop/s, 63.87 GB/s, tuning took 0.100722 seconds at Sun Aug 18 11:47:11 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_t,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,dagger,zero_copy,p2p=1	32	1	1	432	1	1	27819	-1	-1	-1	-1	7.07642e-06	# 398.52 Gflop/s, 562.62 GB/s, tuning took 0.025324 seconds at Sun Aug 18 11:47:14 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_t,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,zero_copy,p2p=0	224	1	1	62	1	1	41729	-1	-1	-1	-1	6.2272e-05	# 45.29 Gflop/s, 63.93 GB/s, tuning took 0.100348 seconds at Sun Aug 18 11:46:27 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_t,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,zero_copy,p2p=1	208	1	1	67	1	1	27819	-1	-1	-1	-1	6.76934e-06	# 416.60 Gflop/s, 588.14 GB/s, tuning took 0.025421 seconds at Sun Aug 18 11:46:30 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,comm=0001	48	1	1	5184	1	1	5385	-1	-1	-1	-1	0.000133888	# 2526.33 Gflop/s, 2111.27 GB/s, tuning took 0.207504 seconds at Sun Aug 18 11:46:27 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,comm=0001,host-device	48	1	1	5184	1	1	5564	10	-1	-1	-1	0.000134528	# 2515.55 Gflop/s, 2116.02 GB/s, tuning took 2.561891 seconds at Sun Aug 18 11:46:33 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,comm=0001,host-host	240	1	1	1037	1	1	55638	1	-1	-1	-1	0.000136064	# 2487.15 Gflop/s, 2092.13 GB/s, tuning took 2.858342 seconds at Sun Aug 18 11:46:30 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,comm=0001,host-remote	48	1	1	5184	1	1	6182	4	-1	-1	-1	0.000136576	# 2477.83 Gflop/s, 2084.29 GB/s, tuning took 3.234042 seconds at Sun Aug 18 11:46:38 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,dagger,comm=0001	160	1	1	1556	1	1	41729	-1	-1	-1	-1	0.00013504	# 2504.78 Gflop/s, 2093.26 GB/s, tuning took 0.209907 seconds at Sun Aug 18 11:47:11 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,dagger,comm=0001,host-device	160	1	1	1556	1	1	41729	3	-1	-1	-1	0.000135552	# 2496.54 Gflop/s, 2100.03 GB/s, tuning took 2.597757 seconds at Sun Aug 18 11:47:16 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,dagger,comm=0001,host-host	160	1	1	1556	1	1	41729	1	-1	-1	-1	0.000135936	# 2489.49 Gflop/s, 2094.10 GB/s, tuning took 2.884256 seconds at Sun Aug 18 11:47:14 2024
     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,dagger,comm=0001,host-remote	160	1	1	1556	1	1	41729	1	-1	-1	-1	0.00013568	# 2494.19 Gflop/s, 2098.05 GB/s, tuning took 3.253904 seconds at Sun Aug 18 11:47:20 2024
12x24x24x36,8x8x8x18	N4quda14RestrictLaunchIffLi4ELi3ELi2ELi24EEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=24	32	1	6	9216	1	1	0	8	-1	-1	-1	0.000644779	# 889.16 Gflop/s, 933.24 GB/s, tuning took 4.971939 seconds at Sun Aug 18 11:54:41 2024
     12x24x24x72	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPfPKfEEEE	GPU-offline,cmem,vol=497664,parity=1,precision=4,order=4,Ns=4,Nc=3vol=497664,parity=1,precision=4,order=4,Ns=4,Nc=3,PreserveBasis	32	1	1	15552	1	1	0	-1	-1	-1	-1	7.59954e-05	# 0.00 Gflop/s, 1257.33 GB/s, tuning took 0.019551 seconds at Tue Mar  4 23:52:39 2025
     12x24x24x72	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy,GPU-offline,vol=497664,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,dagger,topo=1111,order=0,p2p=0,gdr=0,nvshmem=0,pol=110000111100110000	32	1	1	1	1	1	0	1	0	0	-1	0.000336213	# 2699.89 Gflop/s, 2131.49 GB/s, tuning took 0.019193 seconds at Tue Mar  4 23:52:38 2025
     12x24x24x72	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy,GPU-offline,vol=497664,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,topo=1111,order=0,p2p=0,gdr=0,nvshmem=0,pol=110000111100110000	32	1	1	1	1	1	0	9	0	0	-1	0.000338261	# 2683.54 Gflop/s, 2118.59 GB/s, tuning took 0.019274 seconds at Tue Mar  4 23:52:37 2025
     12x24x24x72	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy,GPU-offline,vol=497664,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,xpay,topo=1111,order=0,p2p=0,gdr=0,nvshmem=0,pol=110000111100110000	32	1	1	1	1	1	0	7	0	0	-1	0.000367275	# 2536.59 Gflop/s, 1951.23 GB/s, tuning took 0.020868 seconds at Tue Mar  4 23:52:37 2025
     12x24x24x72	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=497664,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,comm=0000	32	1	1	15552	1	1	7258	-1	-1	-1	-1	0.000334336	# 2715.05 Gflop/s, 2143.46 GB/s, tuning took 0.423638 seconds at Tue Mar  4 23:52:37 2025
     12x24x24x72	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=497664,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,dagger,comm=0000	32	1	1	15552	1	1	10433	-1	-1	-1	-1	0.000333824	# 2719.21 Gflop/s, 2146.75 GB/s, tuning took 0.428357 seconds at Tue Mar  4 23:52:38 2025
